iteration;RMSE;MAE;features
1;2.5086009042249167;2.0076980255031125; Franco_florin_buzios_28_09-2_envelope_area1_ -3 -2 -3, Franco_florin_buzios_28_09-2_envelope_area1_ 1 -3 2, Franco_florin_buzios_28_09-2_dip-angle_area1_ -1 -1 2, Franco_florin_buzios_28_09-2_dip-angle_area1_ -3 0 3, Franco_florin_buzios_28_09-2_curvedness_area1_ -2 3 -3, Franco_florin_buzios_28_09-2_mean-curvature_area1_ 2 -2 2, Franco_florin_buzios_28_09-2_contur-curvature_area1_ 0 -2 -2, Franco_florin_buzios_28_09-2_most-negative-curvature_area1_ 1 0 0, Franco_florin_buzios_28_09-2_rms-3_area1_ 3 2 1, Franco_florin_buzios_28_09-2_most-positive-curvature_area1_ 3 1 3
2;1.442922217207633;1.1258340762584098; Franco_florin_buzios_28_09-2_envelope_area1_ -3 -2 -3, Franco_florin_buzios_28_09-2_envelope_area1_ 1 -3 2, Franco_florin_buzios_28_09-2_dip-angle_area1_ -3 0 3, Franco_florin_buzios_28_09-2_gaussian-curvature_area1_ 1 -2 2, Franco_florin_buzios_28_09-2_rms-7_area1_ -3 -2 -1, Franco_florin_buzios_28_09-2_curvedness_area1_ -2 3 -3, Franco_florin_buzios_28_09-2_rms-3_area1_ 3 2 -1, Franco_florin_buzios_28_09-2_rms-5_area1_ 3 1 -2, Franco_florin_buzios_28_09-2_dip-curvature_area1_ 2 -2 2, Franco_florin_buzios_28_09-2_max-curvature_area1_ 1 -1 1
3;1.2506417202601496;0.9296323308447961; Franco_florin_buzios_28_09-2_envelope_area1_ -3 -2 -3, Franco_florin_buzios_28_09-2_envelope_area1_ 1 -3 2, Franco_florin_buzios_28_09-2_curvedness_area1_ -2 3 -3, Franco_florin_buzios_28_09-2_dip-angle_area1_ 2 0 2, Franco_florin_buzios_28_09-2_mean-curvature_area1_ -3 1 3, Franco_florin_buzios_28_09-2_rms-3_area1_ -2 -2 1, Franco_florin_buzios_28_09-2_instantaneous-frequency_area1_ 3 3 -3, Franco_florin_buzios_28_09-2_instantaneous-frequency_area1_ 0 1 -3, Franco_florin_buzios_28_09-2_contur-curvature_area1_ 3 3 3, Franco_florin_buzios_28_09-2_most-negative-curvature_area1_ -3 -3 1
4;1.0173153546799145;0.7388019854501591; Franco_florin_buzios_28_09-2_envelope_area1_ -3 -2 -3, Franco_florin_buzios_28_09-2_envelope_area1_ 1 -3 2, Franco_florin_buzios_28_09-2_curvedness_area1_ -2 3 -3, Franco_florin_buzios_28_09-2_contur-curvature_area1_ 0 1 3, Franco_florin_buzios_28_09-2_rms-3_area1_ -2 -1 3, Franco_florin_buzios_28_09-2_gaussian-curvature_area1_ 2 -3 2, Franco_florin_buzios_28_09-2_shape-index_area1_ 3 2 3, Franco_florin_buzios_28_09-2_contur-curvature_area1_ 0 0 -3, Franco_florin_buzios_28_09-2_contur-curvature_area1_ 1 -2 3, Franco_florin_buzios_28_09-2_curvedness_area1_ -1 1 -2
5;1.0339488372247314;0.752262381482342; Franco_florin_buzios_28_09-2_envelope_area1_ -3 -2 -3, Franco_florin_buzios_28_09-2_envelope_area1_ 1 -3 2, Franco_florin_buzios_28_09-2_rms-9_area1_ 1 3 3, Franco_florin_buzios_28_09-2_dip-curvature_area1_ 1 -2 3, Franco_florin_buzios_28_09-2_most-negative-curvature_area1_ -2 3 -3, Franco_florin_buzios_28_09-2_rms-9_area1_ 2 0 3, Franco_florin_buzios_28_09-2_dip-angle_area1_ 0 -3 -1, Franco_florin_buzios_28_09-2_shape-index_area1_ 3 -1 3, Franco_florin_buzios_28_09-2_instantaneous-frequency_area1_ 2 1 2, Franco_florin_buzios_28_09-2_curvedness_area1_ 1 -1 -1
6;1.1322086454582894;0.8390663513532224; Franco_florin_buzios_28_09-2_envelope_area1_ -3 -2 -3, Franco_florin_buzios_28_09-2_envelope_area1_ 1 -3 2, Franco_florin_buzios_28_09-2_rms-5_area1_ 3 -3 -3, Franco_florin_buzios_28_09-2_rms-9_area1_ 3 -1 1, Franco_florin_buzios_28_09-2_dip-angle_area1_ 3 0 2, Franco_florin_buzios_28_09-2_contur-curvature_area1_ 1 2 2, Franco_florin_buzios_28_09-2_rms-3_area1_ 3 -1 0
7;1.1071221291230402;0.8278184141795634; Franco_florin_buzios_28_09-2_envelope_area1_ -3 -2 -3, Franco_florin_buzios_28_09-2_envelope_area1_ 1 -3 2, Franco_florin_buzios_28_09-2_dip-curvature_area1_ -3 1 -1, Franco_florin_buzios_28_09-2_azimuth_area1_ 1 -1 2, Franco_florin_buzios_28_09-2_dip-angle_area1_ -1 2 -2, Franco_florin_buzios_28_09-2_mean-curvature_area1_ 1 2 0, Franco_florin_buzios_28_09-2_max-curvature_area1_ 0 -2 -3, Franco_florin_buzios_28_09-2_rms-3_area1_ 3 -1 -1, Franco_florin_buzios_28_09-2_dip-curvature_area1_ -1 -2 -2, Franco_florin_buzios_28_09-2_dip-curvature_area1_ -3 2 3
8;1.537732039891206;1.1694040919377646; Franco_florin_buzios_28_09-2_envelope_area1_ -3 -2 -3, Franco_florin_buzios_28_09-2_envelope_area1_ 1 -3 2, Franco_florin_buzios_28_09-2_shape-index_area1_ 0 2 1, Franco_florin_buzios_28_09-2_rms-7_area1_ 2 -1 0, Franco_florin_buzios_28_09-2_dip-angle_area1_ -2 3 -1, Franco_florin_buzios_28_09-2_most-positive-curvature_area1_ 2 -3 -1, Franco_florin_buzios_28_09-2_shape-index_area1_ 1 -3 0, Franco_florin_buzios_28_09-2_envelope_area1_ 1 1 0, Franco_florin_buzios_28_09-2_shape-index_area1_ 2 -3 -1, Franco_florin_buzios_28_09-2_dip-curvature_area1_ -2 1 -3
9;1.2389490157522223;0.9113481645059684; Franco_florin_buzios_28_09-2_envelope_area1_ -3 -2 -3, Franco_florin_buzios_28_09-2_envelope_area1_ 1 -3 -1, Franco_florin_buzios_28_09-2_curvedness_area1_ 1 1 2, Franco_florin_buzios_28_09-2_min-curvature_area1_ -2 3 1, Franco_florin_buzios_28_09-2_azimuth_area1_ 3 1 0, Franco_florin_buzios_28_09-2_dip-curvature_area1_ 2 0 -1, Franco_florin_buzios_28_09-2_most-negative-curvature_area1_ 0 1 2, Franco_florin_buzios_28_09-2_dip-curvature_area1_ 1 -2 0, Franco_florin_buzios_28_09-2_instantaneous-frequency_area1_ -3 -3 0, Franco_florin_buzios_28_09-2_envelope_area1_ 0 2 -2
10;1.4787175694319512;1.1304691798243611; Franco_florin_buzios_28_09-2_envelope_area1_ -3 -2 -3, Franco_florin_buzios_28_09-2_envelope_area1_ 1 -3 1, Franco_florin_buzios_28_09-2_curvedness_area1_ -3 -1 -3, Franco_florin_buzios_28_09-2_max-curvature_area1_ -3 3 -3, Franco_florin_buzios_28_09-2_mean-curvature_area1_ 3 -2 3, Franco_florin_buzios_28_09-2_most-negative-curvature_area1_ -3 -1 -2, Franco_florin_buzios_28_09-2_contur-curvature_area1_ -3 0 1, Franco_florin_buzios_28_09-2_max-curvature_area1_ -3 1 3, Franco_florin_buzios_28_09-2_dip-angle_area1_ -3 3 1, Franco_florin_buzios_28_09-2_most-positive-curvature_area1_ -3 -2 2
