iteration;RMSE;MAE;features
11;0.6290673515374027;0.47711205196880635; Franco_florin_buzios_28_09-2_envelope_area1_ -3 -2 -3, Franco_florin_buzios_28_09-2_most-negative-curvature_area1_ 1 -3 -3, Franco_florin_buzios_28_09-2_instantaneous-frequency_area1_ -3 1 0, Franco_florin_buzios_28_09-2_mean-curvature_area1_ -3 1 -1, Franco_florin_buzios_28_09-2_rms-9_area1_ 1 2 -2, Franco_florin_buzios_28_09-2_curvedness_area1_ 3 -1 0, Franco_florin_buzios_28_09-2_instantaneous-frequency_area1_ 1 -2 1, Franco_florin_buzios_28_09-2_most-negative-curvature_area1_ -3 -3 -1
12;0.7417035528451627;0.5652239315640611; Franco_florin_buzios_28_09-2_envelope_area1_ -3 -2 -3, Franco_florin_buzios_28_09-2_mean-curvature_area1_ -2 2 1, Franco_florin_buzios_28_09-2_curvedness_area1_ -1 1 0, Franco_florin_buzios_28_09-2_curvedness_area1_ 3 -1 -2, Franco_florin_buzios_28_09-2_curvedness_area1_ 3 -1 1, Franco_florin_buzios_28_09-2_gaussian-curvature_area1_ -2 3 0, Franco_florin_buzios_28_09-2_rms-3_area1_ 0 -2 2, Franco_florin_buzios_28_09-2_rms-3_area1_ -1 1 0, Franco_florin_buzios_28_09-2_gaussian-curvature_area1_ 1 0 0, Franco_florin_buzios_28_09-2_dip-angle_area1_ 3 1 0
13;0.6338019473261542;0.49933356699971815; Franco_florin_buzios_28_09-2_envelope_area1_ -3 -2 -2, Franco_florin_buzios_28_09-2_instantaneous-frequency_area1_ 0 1 -3, Franco_florin_buzios_28_09-2_rms-9_area1_ -3 -2 2, Franco_florin_buzios_28_09-2_min-curvature_area1_ 2 -2 -2, Franco_florin_buzios_28_09-2_curvedness_area1_ -1 1 2, Franco_florin_buzios_28_09-2_most-positive-curvature_area1_ 1 -1 0, Franco_florin_buzios_28_09-2_rms-9_area1_ -3 -1 3, Franco_florin_buzios_28_09-2_gaussian-curvature_area1_ 0 -2 3, Franco_florin_buzios_28_09-2_min-curvature_area1_ -1 1 0, Franco_florin_buzios_28_09-2_mean-curvature_area1_ 2 -3 -1
14;0.5661854725674706;0.44886020049006387; Franco_florin_buzios_28_09-2_gaussian-curvature_area1_ 0 -3 0, Franco_florin_buzios_28_09-2_envelope_area1_ -3 -2 -3, Franco_florin_buzios_28_09-2_azimuth_area1_ 3 -2 3, Franco_florin_buzios_28_09-2_curvedness_area1_ 0 -3 -1, Franco_florin_buzios_28_09-2_curvedness_area1_ -3 -2 2, Franco_florin_buzios_28_09-2_gaussian-curvature_area1_ -2 1 3, Franco_florin_buzios_28_09-2_most-positive-curvature_area1_ 2 1 -3, Franco_florin_buzios_28_09-2_instantaneous-frequency_area1_ -1 2 -1, Franco_florin_buzios_28_09-2_rms-3_area1_ 3 1 -2, Franco_florin_buzios_28_09-2_instantaneous-frequency_area1_ 2 0 -1
15;0.6186903539840974;0.46949847455593996; Franco_florin_buzios_28_09-2_rms-7_area1_ 0 3 3, Franco_florin_buzios_28_09-2_mean-curvature_area1_ 0 2 -2, Franco_florin_buzios_28_09-2_gaussian-curvature_area1_ 1 2 2, Franco_florin_buzios_28_09-2_rms-9_area1_ 1 3 -2, Franco_florin_buzios_28_09-2_min-curvature_area1_ 0 -2 2, Franco_florin_buzios_28_09-2_contur-curvature_area1_ 0 3 2, Franco_florin_buzios_28_09-2_azimuth_area1_ -2 -1 -1, Franco_florin_buzios_28_09-2_min-curvature_area1_ 3 2 -1, Franco_florin_buzios_28_09-2_most-positive-curvature_area1_ -1 2 3, Franco_florin_buzios_28_09-2_rms-3_area1_ -3 -1 -3
16;0.5110606192833306;0.4096388897048766; Franco_florin_buzios_28_09-2_rms-9_area1_ -3 -1 -3, Franco_florin_buzios_28_09-2_rms-7_area1_ -2 1 -1, Franco_florin_buzios_28_09-2_mean-curvature_area1_ 2 1 3, Franco_florin_buzios_28_09-2_azimuth_area1_ 2 2 -2, Franco_florin_buzios_28_09-2_envelope_area1_ -3 -3 3, Franco_florin_buzios_28_09-2_rms-3_area1_ -3 2 -1, Franco_florin_buzios_28_09-2_contur-curvature_area1_ 0 3 0, Franco_florin_buzios_28_09-2_gaussian-curvature_area1_ 2 -3 1, Franco_florin_buzios_28_09-2_curvedness_area1_ -3 3 2
17;0.3748367162158636;0.28416515698925876; Franco_florin_buzios_28_09-2_mean-curvature_area1_ -3 -3 0, Franco_florin_buzios_28_09-2_most-positive-curvature_area1_ 1 -2 3, Franco_florin_buzios_28_09-2_gaussian-curvature_area1_ 0 2 -2, Franco_florin_buzios_28_09-2_contur-curvature_area1_ 1 -2 3, Franco_florin_buzios_28_09-2_contur-curvature_area1_ -3 -3 3, Franco_florin_buzios_28_09-2_shape-index_area1_ 0 2 -1, Franco_florin_buzios_28_09-2_rms-5_area1_ 0 3 -3, Franco_florin_buzios_28_09-2_mean-curvature_area1_ 0 3 0, Franco_florin_buzios_28_09-2_instantaneous-frequency_area1_ 1 -1 -3, Franco_florin_buzios_28_09-2_azimuth_area1_ 1 0 -3
18;0.4016283052973728;0.2864813818658983; Franco_florin_buzios_28_09-2_contur-curvature_area1_ 0 0 0, Franco_florin_buzios_28_09-2_rms-3_area1_ 3 -2 3, Franco_florin_buzios_28_09-2_gaussian-curvature_area1_ 0 -3 3, Franco_florin_buzios_28_09-2_shape-index_area1_ -1 0 -1, Franco_florin_buzios_28_09-2_curvedness_area1_ 0 0 3, Franco_florin_buzios_28_09-2_min-curvature_area1_ 0 1 3, Franco_florin_buzios_28_09-2_instantaneous-frequency_area1_ -1 2 3, Franco_florin_buzios_28_09-2_curvedness_area1_ -2 0 -3, Franco_florin_buzios_28_09-2_shape-index_area1_ 2 1 2
19;0.19754978938165696;0.1559769965973465; Franco_florin_buzios_28_09-2_dip-angle_area1_ -2 -3 1, Franco_florin_buzios_28_09-2_rms-3_area1_ 0 -3 0, Franco_florin_buzios_28_09-2_instantaneous-frequency_area1_ 0 3 -2, Franco_florin_buzios_28_09-2_mean-curvature_area1_ -1 -1 0, Franco_florin_buzios_28_09-2_contur-curvature_area1_ 3 3 -1, Franco_florin_buzios_28_09-2_shape-index_area1_ -1 0 0, Franco_florin_buzios_28_09-2_rms-9_area1_ 0 -3 0, Franco_florin_buzios_28_09-2_mean-curvature_area1_ 2 0 0, Franco_florin_buzios_28_09-2_rms-3_area1_ -2 3 2, Franco_florin_buzios_28_09-2_rms-3_area1_ 0 -2 2
20;0.23615799664407497;0.1789341726834999; Franco_florin_buzios_28_09-2_shape-index_area1_ 1 2 0, Franco_florin_buzios_28_09-2_gaussian-curvature_area1_ -2 -1 0, Franco_florin_buzios_28_09-2_contur-curvature_area1_ -2 -2 -3, Franco_florin_buzios_28_09-2_shape-index_area1_ -2 -1 0, Franco_florin_buzios_28_09-2_most-positive-curvature_area1_ 0 1 -3, Franco_florin_buzios_28_09-2_contur-curvature_area1_ -1 -1 -3, Franco_florin_buzios_28_09-2_max-curvature_area1_ 0 1 2, Franco_florin_buzios_28_09-2_azimuth_area1_ -1 -3 0, Franco_florin_buzios_28_09-2_most-positive-curvature_area1_ -1 -1 -1, Franco_florin_buzios_28_09-2_max-curvature_area1_ -2 2 3
