iteration,seconds
1,48.039841413497925
2,158.82278728485107
3,260.5456132888794
4,403.07738423347473
5,674.2361536026001
6,949.0379753112793
7,1446.1065573692322
8,1859.9975509643555
9,2731.3078169822693
10,4226.6706783771515
11,5826.743404626846
12,8507.485742092133
13,9905.522180080414
14,14070.779689788818
15,21417.058445215225
16,30114.67541360855
17,38482.38766121864
18,60039.180007219315
