near -3 -1 0,ufar -2 0 -1,mid -1 -2 0,far -1 -3 1,ufar -2 3 3,near -3 -2 -2,far -3 1 1,near -3 -1 -2,mid -2 -1 -3,mid -2 3 3,far -2 -2 -2,mid -2 -2 1,mid -2 1 3,far -3 3 3,ufar -1 -3 -1,well,real,X,Y,depth,phi,rho,vp,vs
2.1808505051351736,1.4067739752309025,1.1933946453294588,-0.8066915318154019,-3.3970470017541166,1.3802438110807327,-0.18443064595250236,1.5648673606863843,1.2006327285091003,-1.3365053491780838,1.4826425821838116,1.1844827628728107,-1.2234145116458344,-2.2590638516208816,1.388573569326728,1,0,343,275,39,0.21462,2.254815,3014.586426,1522.082031

2.1488710482995725,0.28797025808242993,0.6971185007354718,-1.6980371809295747,-4.756304767831375,1.8156578938336214,-1.2174659793441598,1.9513411075932272,1.3507639105696427,-2.3075821195907196,1.0426740189560428,0.613291516968222,-2.141360154464683,-3.560064857170008,0.19971658592602423,1,0,343,275,40,0.0,2.342987,3123.983154,1462.023926

1.8016351028551079,-1.1596984313132885,0.038330528189429836,-2.411723984832207,-5.788446676694238,2.121685495580211,-2.4589574930806255,2.1808505051351736,1.4190774889775764,-3.2889513313747245,0.343550302544974,-0.14699245624731747,-2.9835964887196607,-4.730329374619696,-1.1898533155836506,1,0,343,275,41,0.0,2.344244,3125.658691,1462.808105

1.1264263525448117,-2.7613675266269806,-0.7173576341256486,-2.7564294454203884,-6.1739379088823325,2.2006455902490933,-3.6853158415297846,2.1488710482995725,1.303616357017006,-4.053822275572716,-0.5528199552258986,-0.9355844958004804,-3.542804399249548,-5.492499367477586,-2.5172618170659393,1,0,343,275,42,0.0,2.390518,3187.357666,1491.68335

0.24073056722133435,-4.275201138936072,-1.3993615240173023,-2.648112213559786,-5.670202988953505,1.9969615607370583,-4.64718483771865,1.8016351028551079,0.9463157476454186,-4.366560712648523,-1.5306325024060725,-1.603073122113417,-3.6388382019870784,-5.585045392758693,-3.5129536775547026,1,0,343,275,43,0.13788,2.388762,3019.352295,1711.979736

-0.7128205806005784,-5.363909199150383,-1.87345814449345,-2.054012422573336,-4.21437834108934,1.4863144354308977,-5.099006257391498,1.1264263525448117,0.3385923658394882,-4.0744242769482115,-2.4499079269124935,-1.9973070383807405,-3.194194897870596,-4.869925944867198,-3.8841967093674064,1,0,343,275,44,0.13788,2.388762,3019.352295,1711.979736

-1.5567730447284356,-5.753824985723288,-2.016142036397741,-1.053687555640906,-1.9351579152055887,0.7674419409641251,-4.85087800129174,0.24073056722133435,-0.48206803838918244,-3.1336843726226995,-3.094357232883689,-2.0202753497276476,-2.232173508207036,-3.3475575530485484,-3.5066633331125785,1,0,343,275,45,0.13788,2.388762,3019.352295,1711.979736

-2.1395862748535657,-5.262348688337188,-1.7742854787726372,0.1854237831833896,0.8271789162097746,-0.04844804967634178,-3.853654052278978,-0.7128205806005784,-1.3524348261553751,-1.6602835282594237,-3.317129581205146,-1.663860790124695,-0.9111301485053909,-1.2002704532672883,-2.384084304334317,1,0,343,275,46,0.18358,2.322952,3029.993408,1639.875732

-2.369350503137412,-3.8681586495970257,-1.186581994042759,1.4592948208799426,3.6150135860781574,-0.8131176487042797,-2.1963898098781445,-1.5567730447284356,-2.105412243784972,0.11252320168102192,-3.018433263964756,-0.9951741130230802,0.5341727197554839,1.259471398451958,-0.69662656375866,1,0,343,275,47,0.18358,2.322952,3029.993408,1639.875732

-2.227974442546256,-1.7488741566884038,-0.3631156250761943,2.5424466763146985,5.942337327307108,-1.4013457389043327,-0.11828966854767248,-2.1395862748535657,-2.5631262241844635,1.8784244431420243,-2.2032983903524457,-0.1596211996040984,1.8385675376269535,3.6342529412654927,1.2403417234328156,1,0,343,275,48,0.18358,2.322952,3029.993408,1639.875732

-1.7874330221832526,0.7649183886704468,0.5220188782121519,3.2722376338602244,7.386648376808169,-1.7315880182795633,2.0553852147346796,-2.369350503137412,-2.6002892753196263,3.2970086727392833,-0.987073946747207,0.6733588483333398,2.7419901423866966,5.508661604694763,3.051208410382613,1,0,343,275,49,0.0,2.359195,3145.59375,1472.137695

