iteration,seconds
1,21.468912839889526
2,21.877586364746094
3,22.53542733192444
4,23.507795810699463
5,25.35771656036377
6,24.39910888671875
7,25.664361715316772
8,26.969850540161133
9,27.48766589164734
10,28.85867166519165
11,30.67871618270874
12,30.861674308776855
13,32.80016350746155
14,33.33551740646362
15,35.71044921875
16,32.315808057785034
17,37.8314847946167
18,36.180076360702515
19,37.532665967941284
20,39.7697319984436
21,42.203580379486084
22,42.26747417449951
23,47.311246395111084
24,47.58780241012573
25,48.834659576416016
26,47.183263301849365
27,43.36510992050171
28,38.261040687561035
29,44.78175711631775
30,49.448333740234375
31,50.28028988838196
32,49.53575325012207
33,47.75747561454773
34,41.78897213935852
35,37.94158625602722
36,33.934032678604126
37,38.41595649719238
38,35.89632248878479
39,32.487406492233276
40,34.34369611740112
41,33.7954421043396
42,31.995203256607056
43,33.95736813545227
44,31.023175716400146
45,31.763989448547363
46,29.986729621887207
47,27.965445041656494
48,28.199296951293945
49,27.91690492630005
50,27.278291702270508
51,27.68075680732727
52,26.834577560424805
53,27.35466718673706
54,24.291594982147217
55,27.437568187713623
56,27.717201709747314
57,25.185063123703003
58,27.03978204727173
59,25.131455421447754
60,26.545154571533203
61,26.465073823928833
62,26.87317419052124
63,24.93734908103943
64,25.22391438484192
65,24.586934566497803
66,26.316336631774902
67,24.870394945144653
68,26.885051250457764
69,25.742178440093994
70,25.30679225921631
71,26.211955308914185
72,25.86495351791382
73,22.09529185295105
74,26.355175256729126
75,25.51733374595642
76,25.08087730407715
77,27.022030115127563
78,26.620941400527954
79,26.98501443862915
80,26.502424955368042
81,26.699817657470703
82,26.764854192733765
83,25.021929025650024
84,24.566356897354126
85,25.87275505065918
86,27.637954473495483
87,25.875765323638916
88,25.025601625442505
89,25.90462899208069
90,26.500802040100098
91,24.27854871749878
92,25.794445753097534
93,25.83796977996826
94,24.760947227478027
95,26.005207538604736
96,26.44430685043335
97,25.987453937530518
98,24.567081689834595
99,24.97502040863037
100,26.338738679885864
101,25.86615800857544
102,25.44518518447876
103,23.527104377746582
104,23.304611682891846
105,22.612459659576416
106,22.328893184661865
