iteration,seconds
1,21.04748821258545
2,32.40234446525574
3,51.9301598072052
4,80.39344239234924
5,118.8316593170166
6,117.46843600273132
7,115.22273445129395
8,114.38652229309082
9,115.42142128944397
10,115.54079270362854
11,118.94718337059021
12,117.3613007068634
13,118.4123911857605
14,117.45067000389099
15,116.39490246772766
16,113.27647662162781
17,111.10495781898499
18,110.70502400398254
19,112.52109861373901
20,112.73230171203613
21,116.03810501098633
22,115.0280921459198
23,111.13159203529358
24,112.31123280525208
25,106.91615986824036
26,107.2476716041565
27,105.35844874382019
28,110.35943412780762
29,108.81278872489929
30,108.06956386566162
31,109.40517497062683
32,103.86122488975525
33,107.1711368560791
34,112.39982533454895
35,104.88351202011108
36,104.74835228919983
37,102.2128517627716
38,103.62363052368164
39,98.65553855895996
40,97.81410598754883
41,99.30713558197021
42,100.00171542167664
43,101.49453592300415
44,99.95714569091797
45,97.99180245399475
46,98.61002969741821
47,99.56201457977295
48,102.90034985542297
49,99.86628437042236
50,102.54273247718811
51,101.53899908065796
52,82.63837337493896
53,83.48623657226562
54,85.5255618095398
55,86.64253997802734
56,86.34086036682129
57,85.84883427619934
58,83.2313756942749
59,81.51959657669067
60,82.65033459663391
61,60.883339166641235
62,59.99683737754822
63,59.170650005340576
64,58.11153292655945
65,61.08237314224243
66,60.40070152282715
67,61.90230631828308
68,63.612865686416626
69,65.63811588287354
70,63.63613033294678
71,64.70144891738892
72,64.6115403175354
73,64.1518497467041
74,62.49684023857117
75,63.64367341995239
76,65.34537196159363
77,64.79129076004028
78,68.93710398674011
79,63.504597187042236
80,75.83917427062988
81,62.4191153049469
82,65.93755602836609
83,64.69124555587769
84,64.9908082485199
85,65.60731339454651
86,66.30419540405273
87,64.23263216018677
88,64.03459525108337
89,62.66257691383362
90,62.77298092842102
91,64.29795694351196
92,63.42579531669617
93,63.69711995124817
94,65.21335649490356
95,63.82782793045044
96,63.58868646621704
97,62.82788038253784
98,65.10560846328735
99,63.741493940353394
100,65.55233550071716
101,64.62195229530334
102,63.490636587142944
103,65.43824577331543
104,62.974897384643555
105,62.55328130722046
106,59.472049951553345
